date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2021-11-02,12:24:49,539,NA,NA,NA,healthyR.data,1.0.1,US,98
2021-11-02,12:24:49,14701,NA,NA,NA,healthyR.data,1.0.1,US,98
2021-11-02,12:24:49,4186647,NA,NA,NA,healthyR.data,1.0.1,US,98
2021-11-02,08:35:34,2445283,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,08:35:34,530,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,08:35:34,43637,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,08:35:53,42474,NA,NA,NA,healthyR.data,1.0.1,US,98
2021-11-02,08:35:53,536,NA,NA,NA,healthyR.data,1.0.1,US,98
2021-11-02,08:35:53,4192328,NA,NA,NA,healthyR.data,1.0.1,US,98
2021-11-02,03:59:57,3248235,4.1.0,x86_64,mingw32,healthyR,0.1.6,VN,71545
2021-11-02,03:59:58,137810,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,VN,71545
2021-11-02,15:19:41,2917630,NA,NA,NA,healthyR,0.1.6,US,12249
2021-11-02,15:19:41,83291,NA,NA,NA,healthyR.ai,0.0.2,US,12249
2021-11-02,15:19:41,2385210,NA,NA,NA,healthyR.ts,0.1.4,US,12249
2021-11-02,15:19:41,16733,NA,NA,NA,healthyverse,1.0.1,US,12249
2021-11-02,02:36:57,3245090,4.1.1,x86_64,darwin17.0,healthyR,0.1.6,US,22517
2021-11-02,02:36:58,4202422,4.1.1,x86_64,darwin17.0,healthyR.data,1.0.1,US,22517
2021-11-02,02:36:58,47038,4.1.1,x86_64,darwin17.0,healthyverse,1.0.1,US,22517
2021-11-02,02:36:58,134655,4.1.1,x86_64,darwin17.0,healthyR.ai,0.0.2,US,22517
2021-11-02,01:08:46,47038,4.1.1,x86_64,darwin17.0,healthyverse,1.0.1,CR,168
2021-11-02,01:08:43,3245170,4.1.1,x86_64,darwin17.0,healthyR,0.1.6,CR,168
2021-11-02,01:08:45,4202531,4.1.1,x86_64,darwin17.0,healthyR.data,1.0.1,CR,168
2021-11-02,01:08:44,134685,4.1.1,x86_64,darwin17.0,healthyR.ai,0.0.2,CR,168
2021-11-02,19:51:40,3248236,4.1.0,x86_64,mingw32,healthyR,0.1.6,NA,9
2021-11-02,19:51:41,137811,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,NA,9
2021-11-02,19:51:43,4198263,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,NA,9
2021-11-02,19:51:45,2445283,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,NA,9
2021-11-02,19:51:46,51062,4.1.0,x86_64,mingw32,healthyverse,1.0.1,NA,9
2021-11-02,10:00:48,539,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,10:00:48,3242074,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,10:00:48,92219,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,10:57:54,3248236,4.1.0,x86_64,mingw32,healthyR,0.1.6,ES,14756
2021-11-02,10:57:55,137811,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,ES,14756
2021-11-02,10:57:55,4198263,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,ES,14756
2021-11-02,10:57:56,2445289,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,ES,14756
2021-11-02,10:57:57,51062,4.1.0,x86_64,mingw32,healthyverse,1.0.1,ES,14756
2021-11-02,02:48:38,2385074,4.1.1,x86_64,darwin17.0,healthyR.ts,0.1.4,CR,168
2021-11-02,16:08:20,2917836,3.5.2,x86_64,linux-gnu,healthyR,0.1.6,US,59444
2021-11-02,16:08:20,4865174,3.5.2,x86_64,linux-gnu,healthyR.data,1.0.1,US,59444
2021-11-02,09:50:29,537,NA,NA,NA,healthyR.ts,0.1.3,US,98
2021-11-02,09:50:29,577204,NA,NA,NA,healthyR.ts,0.1.3,US,98
2021-11-02,09:50:29,145326,NA,NA,NA,healthyR.ts,0.1.3,US,98
2021-11-02,11:44:07,134669,NA,NA,NA,healthyR.ai,0.0.2,US,98
2021-11-02,11:44:07,537,NA,NA,NA,healthyR.ai,0.0.2,US,98
2021-11-02,11:44:07,134662,NA,NA,NA,healthyR.ai,0.0.2,US,98
2021-11-02,18:29:05,2382449,3.6.0,x86_64,mingw32,healthyR.ts,0.1.4,SE,11685
2021-11-02,13:03:50,539,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,13:03:50,65250,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,13:03:50,3241683,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,13:08:07,2445720,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,13:08:07,50901,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,13:08:07,533,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,09:24:44,530,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,09:24:45,2445282,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,09:24:44,14701,NA,NA,NA,healthyR.ts,0.1.4,US,98
2021-11-02,12:10:48,134880,NA,NA,NA,healthyR.ai,0.0.2,US,98
2021-11-02,12:10:48,134879,NA,NA,NA,healthyR.ai,0.0.2,US,98
2021-11-02,12:10:48,531,NA,NA,NA,healthyR.ai,0.0.2,US,98
2021-11-02,03:04:23,2384958,3.6.2,x86_64,darwin15.6.0,healthyR.ts,0.1.4,CR,168
2021-11-02,04:19:17,2385585,4.1.1,x86_64,darwin17.0,healthyR.ts,0.1.4,US,22517
2021-11-02,00:09:08,3248242,4.1.0,x86_64,mingw32,healthyR,0.1.6,NA,9
2021-11-02,00:09:09,137811,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,NA,9
2021-11-02,00:09:10,4198263,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,NA,9
2021-11-02,00:09:11,2445289,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,NA,9
2021-11-02,00:09:11,51062,4.1.0,x86_64,mingw32,healthyverse,1.0.1,NA,9
2021-11-02,00:09:32,3245590,3.6.2,x86_64,darwin15.6.0,healthyR,0.1.6,CR,168
2021-11-02,00:09:33,134903,3.6.2,x86_64,darwin15.6.0,healthyR.ai,0.0.2,CR,168
2021-11-02,00:09:34,4191522,3.6.2,x86_64,darwin15.6.0,healthyR.data,1.0.1,CR,168
2021-11-02,00:09:35,46955,3.6.2,x86_64,darwin15.6.0,healthyverse,1.0.1,CR,168
2021-11-02,17:42:48,2917588,3.5.2,x86_64,linux-gnu,healthyR,0.1.6,US,139464
2021-11-02,17:42:47,4864579,3.5.2,x86_64,linux-gnu,healthyR.data,1.0.1,US,139464
2021-11-02,12:39:25,3241513,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,12:39:25,49691,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,12:39:25,533,NA,NA,NA,healthyR,0.1.6,US,98
2021-11-02,12:39:39,47147,NA,NA,NA,healthyverse,1.0.1,US,98
2021-11-02,12:39:39,535,NA,NA,NA,healthyverse,1.0.1,US,98
2021-11-02,12:39:39,47140,NA,NA,NA,healthyverse,1.0.1,US,98
2021-11-02,12:56:33,47146,NA,NA,NA,healthyverse,1.0.1,US,98
2021-11-02,12:56:33,47153,NA,NA,NA,healthyverse,1.0.1,US,98
2021-11-02,12:56:33,535,NA,NA,NA,healthyverse,1.0.1,US,98
2021-11-02,10:32:41,4204723,4.1.2,x86_64,darwin17.0,healthyR.data,1.0.1,JP,8924
2021-11-02,10:32:38,134698,4.1.2,x86_64,darwin17.0,healthyR.ai,0.0.2,JP,8924
2021-11-02,10:32:37,3246428,4.1.2,x86_64,darwin17.0,healthyR,0.1.6,JP,8924
2021-11-02,10:32:42,47071,4.1.2,x86_64,darwin17.0,healthyverse,1.0.1,JP,8924
2021-11-03,01:59:47,3245735,4.1.1,x86_64,darwin17.0,healthyR,0.1.6,NA,13
2021-11-03,01:59:49,47033,4.1.1,x86_64,darwin17.0,healthyverse,1.0.1,NA,13
2021-11-03,01:59:49,2448882,4.1.1,x86_64,darwin17.0,healthyR.ts,0.1.4,NA,13
2021-11-03,01:59:48,4202779,4.1.1,x86_64,darwin17.0,healthyR.data,1.0.1,NA,13
2021-11-03,01:59:47,134673,4.1.1,x86_64,darwin17.0,healthyR.ai,0.0.2,NA,13
2021-11-03,03:22:46,3248236,4.1.0,x86_64,mingw32,healthyR,0.1.6,US,17912
2021-11-03,03:22:46,137817,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,US,17912
2021-11-03,03:22:46,4198269,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,US,17912
2021-11-03,03:22:46,2445283,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,US,17912
2021-11-03,03:22:46,51068,4.1.0,x86_64,mingw32,healthyverse,1.0.1,US,17912
2021-11-03,06:28:05,3246323,NA,NA,NA,healthyR,0.1.6,US,864
2021-11-03,06:28:06,4202654,NA,NA,NA,healthyR.data,1.0.1,US,864
2021-11-03,06:28:07,2448344,NA,NA,NA,healthyR.ts,0.1.4,US,864
2021-11-03,06:28:07,46830,NA,NA,NA,healthyverse,1.0.1,US,864
2021-11-03,06:28:05,135649,NA,NA,NA,healthyR.ai,0.0.2,US,864
2021-11-03,02:02:48,2382449,NA,NA,NA,healthyR.ts,0.1.4,CA,49179
2021-11-03,18:57:31,533,NA,NA,NA,healthyR.data,1.0.0,US,42952
2021-11-03,18:57:31,529,NA,NA,NA,healthyR.ai,0.0.1,US,42952
2021-11-03,18:57:31,531,NA,NA,NA,healthyR.ts,0.1.0,US,42952
2021-11-03,18:57:31,531,NA,NA,NA,healthyR.ts,0.1.1,US,42952
2021-11-03,18:57:31,531,NA,NA,NA,healthyR.ts,0.1.2,US,42952
2021-11-03,18:57:31,531,NA,NA,NA,healthyR.ts,0.1.3,US,42952
2021-11-03,18:57:31,572362,NA,NA,NA,healthyR.ts,0.1.3,US,42952
2021-11-03,18:57:31,533,NA,NA,NA,healthyR,0.1.0,US,42952
2021-11-03,18:57:31,533,NA,NA,NA,healthyR,0.1.1,US,42952
2021-11-03,18:57:31,533,NA,NA,NA,healthyR,0.1.2,US,42952
2021-11-03,18:57:31,533,NA,NA,NA,healthyR,0.1.3,US,42952
2021-11-03,18:57:31,533,NA,NA,NA,healthyR,0.1.4,US,42952
2021-11-03,18:57:31,533,NA,NA,NA,healthyR,0.1.5,US,42952
2021-11-03,18:57:31,529,NA,NA,NA,healthyverse,1.0.0,US,42952
2021-11-03,13:10:48,2914332,NA,NA,NA,healthyR,0.1.6,US,3026
2021-11-03,13:10:46,83355,NA,NA,NA,healthyR.ai,0.0.2,US,3026
2021-11-03,13:11:16,16879,NA,NA,NA,healthyverse,1.0.1,US,3026
2021-11-03,13:10:53,2382443,NA,NA,NA,healthyR.ts,0.1.4,US,3026
2021-11-03,18:49:21,3246193,4.1.2,x86_64,darwin17.0,healthyR,0.1.6,NA,13
2021-11-03,18:49:21,134689,4.1.2,x86_64,darwin17.0,healthyR.ai,0.0.2,NA,13
2021-11-03,18:49:23,4204380,4.1.2,x86_64,darwin17.0,healthyR.data,1.0.1,NA,13
2021-11-03,18:49:25,47052,4.1.2,x86_64,darwin17.0,healthyverse,1.0.1,NA,13
2021-11-03,18:49:24,2449377,4.1.2,x86_64,darwin17.0,healthyR.ts,0.1.4,NA,13
2021-11-03,18:27:25,2382452,NA,NA,NA,healthyR.ts,0.1.4,US,42952
2021-11-03,12:48:18,3245448,4.1.1,x86_64,darwin17.0,healthyR,0.1.6,NA,13
2021-11-03,12:48:20,2448872,4.1.1,x86_64,darwin17.0,healthyR.ts,0.1.4,NA,13
2021-11-03,12:48:19,4202689,4.1.1,x86_64,darwin17.0,healthyR.data,1.0.1,NA,13
2021-11-03,12:48:21,47034,4.1.1,x86_64,darwin17.0,healthyverse,1.0.1,NA,13
2021-11-03,12:48:19,134717,4.1.1,x86_64,darwin17.0,healthyR.ai,0.0.2,NA,13
2021-11-03,06:50:15,135648,4.1.2,aarch64,darwin20,healthyR.ai,0.0.2,US,7
2021-11-03,06:50:16,46830,4.1.2,aarch64,darwin20,healthyverse,1.0.1,US,7
2021-11-03,06:50:15,2448306,4.1.2,aarch64,darwin20,healthyR.ts,0.1.4,US,7
2021-11-03,06:50:15,4202762,4.1.2,aarch64,darwin20,healthyR.data,1.0.1,US,7
2021-11-03,06:50:14,3246413,4.1.2,aarch64,darwin20,healthyR,0.1.6,US,7
2021-11-03,18:45:22,3248208,4.1.0,x86_64,mingw32,healthyR,0.1.6,CA,19433
2021-11-03,18:45:22,137843,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,CA,19433
2021-11-03,18:45:22,4198263,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,CA,19433
2021-11-03,18:45:22,2445283,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,CA,19433
2021-11-03,18:45:22,50861,4.1.0,x86_64,mingw32,healthyverse,1.0.1,CA,19433
2021-11-03,20:39:35,14525,NA,NA,NA,healthyR.ai,0.0.2,US,19615
2021-11-03,20:40:03,14524,NA,NA,NA,healthyR.ai,0.0.2,US,43322
2021-11-03,20:40:23,14533,NA,NA,NA,healthyR.ai,0.0.2,US,19608
2021-11-03,02:55:49,3248241,4.1.0,x86_64,mingw32,healthyR,0.1.6,NA,13
2021-11-03,02:55:49,137816,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,NA,13
2021-11-03,02:55:49,4198268,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,NA,13
2021-11-03,02:55:49,2445288,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,NA,13
2021-11-03,02:55:50,51067,4.1.0,x86_64,mingw32,healthyverse,1.0.1,NA,13
2021-11-03,08:13:50,134663,NA,NA,NA,healthyR.ai,0.0.2,US,136
2021-11-03,08:13:51,2212741,NA,NA,NA,healthyR.data,1.0.1,US,136
2021-11-03,08:14:02,47141,NA,NA,NA,healthyverse,1.0.1,US,136
2021-11-03,08:13:51,2192469,NA,NA,NA,healthyR,0.1.6,US,136
2021-11-03,18:23:14,530,NA,NA,NA,healthyR.ai,0.0.2,US,42952
2021-11-03,18:23:14,539,NA,NA,NA,healthyR.data,1.0.1,US,42952
2021-11-03,18:23:14,539,NA,NA,NA,healthyR.ts,0.1.4,US,42952
2021-11-03,18:23:14,539,NA,NA,NA,healthyR,0.1.6,US,42952
2021-11-03,18:23:14,535,NA,NA,NA,healthyverse,1.0.1,US,42952
2021-11-03,19:44:35,3245047,4.1.2,x86_64,darwin17.0,healthyR,0.1.6,NA,13
2021-11-03,19:44:37,47038,4.1.2,x86_64,darwin17.0,healthyverse,1.0.1,NA,13
2021-11-03,19:44:36,4202351,4.1.2,x86_64,darwin17.0,healthyR.data,1.0.1,NA,13
2021-11-03,19:44:35,134657,4.1.2,x86_64,darwin17.0,healthyR.ai,0.0.2,NA,13
2021-11-03,19:44:36,2450110,4.1.2,x86_64,darwin17.0,healthyR.ts,0.1.4,NA,13
2021-11-03,14:03:35,14542,NA,NA,NA,healthyverse,1.0.1,US,8808
2021-11-03,14:03:42,47051,NA,NA,NA,healthyverse,1.0.1,US,6544
2021-11-03,14:03:43,16740,NA,NA,NA,healthyverse,1.0.1,US,10018
2021-11-03,10:07:21,2918921,4.1.2,x86_64,linux-gnu,healthyR,0.1.6,IL,112788
2021-11-03,09:46:14,3248236,4.1.0,x86_64,mingw32,healthyR,0.1.6,JP,19795
2021-11-03,09:46:15,137811,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,JP,19795
2021-11-03,09:46:16,4198263,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,JP,19795
2021-11-03,09:46:18,2445283,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,JP,19795
2021-11-03,09:46:18,51062,4.1.0,x86_64,mingw32,healthyverse,1.0.1,JP,19795
2021-11-03,04:56:31,2448546,4.1.2,aarch64,darwin20,healthyR.ts,0.1.4,US,7
2021-11-03,04:56:30,4202944,4.1.2,aarch64,darwin20,healthyR.data,1.0.1,US,7
2021-11-03,04:56:32,46834,4.1.2,aarch64,darwin20,healthyverse,1.0.1,US,7
2021-11-03,04:56:29,135626,4.1.2,aarch64,darwin20,healthyR.ai,0.0.2,US,7
2021-11-03,04:56:29,3246661,4.1.2,aarch64,darwin20,healthyR,0.1.6,US,7
2021-11-03,17:10:29,2917621,3.5.2,x86_64,linux-gnu,healthyR,0.1.6,US,122696
2021-11-03,17:10:29,4865679,3.5.2,x86_64,linux-gnu,healthyR.data,1.0.1,US,122696
2021-11-03,05:08:57,2385732,4.1.2,x86_64,darwin17.0,healthyR.ts,0.1.4,JP,13418
2021-11-03,02:52:12,2448499,4.1.2,x86_64,darwin17.0,healthyR.ts,0.1.4,NA,13
2021-11-03,02:52:09,3245153,4.1.2,x86_64,darwin17.0,healthyR,0.1.6,NA,13
2021-11-03,02:52:11,4202368,4.1.2,x86_64,darwin17.0,healthyR.data,1.0.1,NA,13
2021-11-03,02:52:13,47048,4.1.2,x86_64,darwin17.0,healthyverse,1.0.1,NA,13
2021-11-03,02:52:10,134657,4.1.2,x86_64,darwin17.0,healthyR.ai,0.0.2,NA,13
2021-11-03,05:06:44,2445283,4.1.1,x86_64,mingw32,healthyR.ts,0.1.4,US,139041
2021-11-03,02:33:43,2448420,NA,NA,NA,healthyR.ts,0.1.4,US,864
2021-11-03,02:33:42,4202838,NA,NA,NA,healthyR.data,1.0.1,US,864
2021-11-03,02:33:41,3246483,NA,NA,NA,healthyR,0.1.6,US,864
2021-11-03,02:33:41,135634,NA,NA,NA,healthyR.ai,0.0.2,US,864
2021-11-03,02:33:44,46827,NA,NA,NA,healthyverse,1.0.1,US,864
2021-11-03,00:06:11,3248242,4.1.0,x86_64,mingw32,healthyR,0.1.6,US,37147
2021-11-03,00:06:11,137817,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,US,37147
2021-11-03,00:06:12,4198269,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,US,37147
2021-11-03,00:06:12,2445283,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,US,37147
2021-11-03,00:06:12,51068,4.1.0,x86_64,mingw32,healthyverse,1.0.1,US,37147
2021-11-03,01:47:19,4203360,4.1.2,aarch64,darwin20,healthyR.data,1.0.1,US,13415
2021-11-03,01:47:18,3246392,4.1.2,aarch64,darwin20,healthyR,0.1.6,US,13415
2021-11-03,01:47:19,2448347,4.1.2,aarch64,darwin20,healthyR.ts,0.1.4,US,13415
2021-11-03,01:47:20,46834,4.1.2,aarch64,darwin20,healthyverse,1.0.1,US,13415
2021-11-03,01:47:18,135645,4.1.2,aarch64,darwin20,healthyR.ai,0.0.2,US,13415
2021-11-03,17:43:06,3248236,4.1.0,x86_64,mingw32,healthyR,0.1.6,GB,16655
2021-11-03,17:43:06,137811,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,GB,16655
2021-11-03,17:43:07,4198263,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,GB,16655
2021-11-03,17:43:08,2445283,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,GB,16655
2021-11-03,17:43:08,51062,4.1.0,x86_64,mingw32,healthyverse,1.0.1,GB,16655
2021-11-04,13:15:08,1019077,NA,NA,NA,healthyR,0.1.6,US,4643
2021-11-04,09:59:27,3245045,4.1.2,x86_64,darwin17.0,healthyR,0.1.6,US,9204
2021-11-04,09:59:27,134667,4.1.2,x86_64,darwin17.0,healthyR.ai,0.0.2,US,9204
2021-11-04,09:59:28,4202505,4.1.2,x86_64,darwin17.0,healthyR.data,1.0.1,US,9204
2021-11-04,09:59:29,47038,4.1.2,x86_64,darwin17.0,healthyverse,1.0.1,US,9204
2021-11-04,09:59:29,2448750,4.1.2,x86_64,darwin17.0,healthyR.ts,0.1.4,US,9204
2021-11-04,14:38:03,2382443,NA,NA,NA,healthyR.ts,0.1.4,US,1
2021-11-04,14:38:02,83349,NA,NA,NA,healthyR.ai,0.0.2,US,1
2021-11-04,14:38:07,16873,NA,NA,NA,healthyverse,1.0.1,US,1
2021-11-04,14:38:02,2914332,NA,NA,NA,healthyR,0.1.6,US,1
2021-11-04,06:37:18,3248208,4.1.2,x86_64,mingw32,healthyR,0.1.6,JP,9446
2021-11-04,05:58:34,3245475,4.1.1,x86_64,darwin17.0,healthyR,0.1.6,US,809
2021-11-04,05:58:37,2449594,4.1.1,x86_64,darwin17.0,healthyR.ts,0.1.4,US,809
2021-11-04,05:58:38,47042,4.1.1,x86_64,darwin17.0,healthyverse,1.0.1,US,809
2021-11-04,05:58:36,4203879,4.1.1,x86_64,darwin17.0,healthyR.data,1.0.1,US,809
2021-11-04,11:16:14,2446285,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,11:16:14,360223,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,11:16:14,533,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,11:16:31,47056,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,11:16:31,529,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,11:16:31,47057,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,10:26:04,134662,NA,NA,NA,healthyR.ai,0.0.2,US,32
2021-11-04,10:26:04,531,NA,NA,NA,healthyR.ai,0.0.2,US,32
2021-11-04,10:26:04,134663,NA,NA,NA,healthyR.ai,0.0.2,US,32
2021-11-04,10:28:09,533,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,10:28:09,4188587,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,10:28:09,14701,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,08:41:01,2445283,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,08:41:01,14701,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,08:41:01,536,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,10:22:53,533,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,10:22:53,43661,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,10:22:53,2445867,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,08:19:03,65357,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,08:19:03,530,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,08:19:03,2445478,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,18:04:15,3248208,4.1.0,x86_64,mingw32,healthyR,0.1.6,NA,10
2021-11-04,12:03:53,134879,NA,NA,NA,healthyR.ai,0.0.2,US,32
2021-11-04,12:03:53,531,NA,NA,NA,healthyR.ai,0.0.2,US,32
2021-11-04,12:03:53,134886,NA,NA,NA,healthyR.ai,0.0.2,US,32
2021-11-04,12:04:27,533,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,12:04:27,1645,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,12:04:28,2446285,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,12:06:20,4186646,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,12:06:20,533,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,15:42:39,2385515,4.1.2,x86_64,linux-gnu,healthyR.ts,0.1.4,CH,6601
2021-11-04,09:46:27,529,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,09:46:27,47147,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,09:46:27,47146,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,09:43:23,3241683,NA,NA,NA,healthyR,0.1.6,US,32
2021-11-04,09:43:23,14701,NA,NA,NA,healthyR,0.1.6,US,32
2021-11-04,09:43:23,533,NA,NA,NA,healthyR,0.1.6,US,32
2021-11-04,10:54:37,533,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,10:54:38,2445867,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,10:54:38,14701,NA,NA,NA,healthyR.ts,0.1.4,US,32
2021-11-04,10:56:12,47140,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,10:56:12,47141,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,10:56:12,529,NA,NA,NA,healthyverse,1.0.1,US,32
2021-11-04,06:19:44,2449396,NA,NA,NA,healthyR.ts,0.1.4,JP,73850
2021-11-04,12:06:20,52349,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,15:42:39,83359,4.1.2,x86_64,linux-gnu,healthyR.ai,0.0.2,CH,6601
2021-11-04,15:42:40,16739,4.1.2,x86_64,linux-gnu,healthyverse,1.0.1,CH,6601
2021-11-04,15:42:38,2918561,4.1.2,x86_64,linux-gnu,healthyR,0.1.6,CH,6601
2021-11-04,15:42:39,4866346,4.1.2,x86_64,linux-gnu,healthyR.data,1.0.1,CH,6601
2021-11-04,11:25:39,14701,NA,NA,NA,healthyR,0.1.6,US,32
2021-11-04,11:25:39,533,NA,NA,NA,healthyR,0.1.6,US,32
2021-11-04,11:25:39,3242074,NA,NA,NA,healthyR,0.1.6,US,32
2021-11-04,00:17:37,3246895,4.1.2,aarch64,darwin20,healthyR,0.1.6,US,18479
2021-11-04,00:17:37,135626,4.1.2,aarch64,darwin20,healthyR.ai,0.0.2,US,18479
2021-11-04,00:17:40,46833,4.1.2,aarch64,darwin20,healthyverse,1.0.1,US,18479
2021-11-04,00:17:40,2448511,4.1.2,aarch64,darwin20,healthyR.ts,0.1.4,US,18479
2021-11-04,00:17:39,4202631,4.1.2,aarch64,darwin20,healthyR.data,1.0.1,US,18479
2021-11-04,16:05:22,2448847,4.1.1,x86_64,darwin17.0,healthyR.ts,0.1.4,US,2585
2021-11-04,16:07:48,4203946,4.1.2,aarch64,darwin20,healthyR.data,1.0.1,US,6614
2021-11-04,16:07:48,135654,4.1.2,aarch64,darwin20,healthyR.ai,0.0.2,US,6614
2021-11-04,16:07:49,2448697,4.1.2,aarch64,darwin20,healthyR.ts,0.1.4,US,6614
2021-11-04,16:07:47,3246896,4.1.2,aarch64,darwin20,healthyR,0.1.6,US,6614
2021-11-04,16:07:49,46853,4.1.2,aarch64,darwin20,healthyverse,1.0.1,US,6614
2021-11-04,17:20:36,2445283,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,US,4113
2021-11-04,06:49:58,2914332,NA,NA,NA,healthyR,0.1.6,US,1351
2021-11-04,18:04:16,137843,4.1.0,x86_64,mingw32,healthyR.ai,0.0.2,NA,10
2021-11-04,18:04:17,4198263,4.1.0,x86_64,mingw32,healthyR.data,1.0.1,NA,10
2021-11-04,18:04:18,2445283,4.1.0,x86_64,mingw32,healthyR.ts,0.1.4,NA,10
2021-11-04,18:04:18,50861,4.1.0,x86_64,mingw32,healthyverse,1.0.1,NA,10
2021-11-04,09:13:34,4192328,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,09:13:34,58141,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,09:13:34,530,NA,NA,NA,healthyR.data,1.0.1,US,32
2021-11-04,02:56:21,134734,4.1.2,x86_64,darwin17.0,healthyR.ai,0.0.2,NA,10
2021-11-04,02:56:23,47038,4.1.2,x86_64,darwin17.0,healthyverse,1.0.1,NA,10
2021-11-04,02:56:21,3244911,4.1.2,x86_64,darwin17.0,healthyR,0.1.6,NA,10
2021-11-04,02:56:22,4202432,4.1.2,x86_64,darwin17.0,healthyR.data,1.0.1,NA,10
2021-11-04,02:56:22,2448581,4.1.2,x86_64,darwin17.0,healthyR.ts,0.1.4,NA,10
2021-11-04,00:05:37,3244966,4.1.2,x86_64,darwin17.0,healthyR,0.1.6,US,31154
